,Unnamed: 0,id_str,screen_name,full_text,retweeted,emotion
474,474,1498629846154772481,sop4420,리그오브레전드는자해다..,0,혐오
475,475,1108759724399325184,__migummy,@bronzebubblez 바로바로 리그오브레전드입니다,0,행복
476,476,4255187000,lol_info_kr,"47. 그라가슴.. 아니 그라가스는 리그오브레전드 최고의 거유 캐릭터입니다.
2위는 우르곳입니다.",0,중립
477,477,2831667636,dialogue__bot,어디로 가야하오? - &lt;리그오브레전드&gt; 리신,0,놀람
478,478,956686801413988352,kim_edit,리그오브레전드 2/5,0,행복
479,479,1525741585786277888,sortleirz,"@MagicPowerjohns 바로그게문제예요 VR챗이아닌곳에서 VR챗을하려고든다는거
마치 리그오브레전드에서 마창사를 플레이하려는것과 같죠
그리고 그것은 바로 '신 짜오' 그의광기와살육을목도하라",1,공포
480,480,837271612873322498,sortleirz,"@MagicPowerjohns 바로그게문제예요 VR챗이아닌곳에서 VR챗을하려고든다는거
마치 리그오브레전드에서 마창사를 플레이하려는것과 같죠
그리고 그것은 바로 '신 짜오' 그의광기와살육을목도하라",0,공포
481,481,1126863096,ducklivingpoint,[리그 오브 레전드] 넌 매드 라이프가 아니다.,0,중립
482,482,1502584972472774656,yun_ilikeyou,"@1x_so '《리그 오브 레전드》(League of Legends, LoL[A], 롤)는 라이엇 게임즈에서 개발 및 서비스하는 멀티플레이어 온라인 배틀 아레나(Multiplayer Online Battle Arena, 약칭: MOBA) 비디오 게임이다. 5명의 챔피언으로 구성된 양팀이 상대방을 파괴하는 식으로 진행하는 게임이다.'
이래요냥!",0,중립
483,483,1498150034713755648,k_fullcombo,서코 아리 롤 리그오브레전드 포스터,0,행복
484,484,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
485,485,4255187000,lol_info_kr,"40. 리그오브레전드 프로게이머 중 포지션 변경을 가장 성공적으로 한 게이머는 스코어 고동빈 선수로 알려져 있습니다. 스타테일 시절 탑라이너, KT 원거리 딜러, 현재 KT 정글러등 3 포지션에서 모두 프로급의 경기력을 보여주었습니다.",0,중립
486,486,2241927704,IDKWID_bot,리그 오브 레전드(LOL) 노답상황 봇입니다.,0,놀람
487,487,1262289887690022913,vSSy4BbnUyXI2a0,"롤RP대리충전 롤RP대리결제등이 아닙니다. 롤RP선물식입니다. 라구세트 50개 = 66,000원 라구세트 25개 = 33,000원 (RP당 5.3원) 스킨 및 다른것들도 가능합니다. 카톡ID minji2233 언제든 카톡주세요! RP선물 리그오브레전드RP 롤알피선물",0,중립
488,488,4255187000,lol_info_kr,30. 현재 리그 오브 레전드는 18개의 서버가 존재하며 일본서버가 출시될 경우 19개의 서버가 존재하게 됩니다.,0,중립
489,489,1384294344358653953,GoiviMc,@faker 나는 축구 스타와 리그 오브 레전드를 동시에 하며 나를 이겼다.,0,행복
490,490,2831667636,dialogue__bot,소환사의 협곡에 오신것을 환영합니다. - &lt;리그오브레전드&gt; 첫 시작시 대사,0,행복
491,491,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
492,492,418349965,ranglerffinn,리그오브레전드란게임이 있나봐! 엄마랑같이보는데 우리같은 수인이 있더라구~! 음...이거우리엄마한텐 비밀인데.. 아..아리라는 구미호누나 너무예뻤어 한눈에반해버렸다구..! 헤헤 쑥쓰러운걸~ 꼭비밀로해줘!  #케모노,0,놀람
493,493,1475127732,piecesaebyeol,@hayanghayng1201 제 남자친구는 리그 오브 레전드 마스터 티어에요! ㅎㅎ,0,행복
494,494,458160018,Game_bot_,열두시 방향에 고문관! - 코르키 (리그 오브 레전드),0,중립
495,495,4255187000,lol_info_kr,"4. 리그오브레전드 월드 챔피언쉽 시즌 1의 우승팀은 Fnatic이였습니다.
이후 시즌 2는 타이페이 어새신
시즌 3는 SKT T1 K
시즌 4는 Samsung Galaxy White
시즌 5는 SKT T1 이였습니다.",0,중립
496,496,1262289887690022913,vSSy4BbnUyXI2a0,"롤RP대리충전 롤RP대리결제등이 아닙니다. 롤RP선물식입니다. 라구세트 50개 = 66,000원 라구세트 25개 = 33,000원 (RP당 5.3원) 스킨 및 다른것들도 가능합니다. 카톡ID minji2233 언제든 카톡주세요! RP선물 리그오브레전드RP 롤알피선물",0,중립
497,497,4255187000,lol_info_kr,3. EU메타가 정착화된것은 리그오브레전드 월드 챔피언쉽 시즌 1 이후였습니다.,0,중립
498,498,4255187000,lol_info_kr,"2. 리그 오브 레전드 초창기 챔피언들은 17개로 누누, 라이즈, 마스터 이, 모르가나, 사이온, 소라카, 시비르, 알리스타, 애니, 워윅, 잭스, 케일, 트리스타나, 트위스티드 페이트, 티모, 피들스틱이였습니다.",0,중립
499,499,4255187000,lol_info_kr,1. 리그 오브 레전드는 2009년 10월 27일 처음 출시되었습니다.,0,중립
500,500,2241927704,IDKWID_bot,리그 오브 레전드 (LOL) 노답상황 봇입니다.,0,놀람
501,501,1466789868303163392,1O492,"아씨발
롤(리그오브레전드X 롤20)",0,중립
502,502,4255187000,lol_info_kr,"87, 리그오브레전드 월드 챔피언쉽 시즌 4 당시 관람권을 구매한 사람에 한에서 아리 넨드로이드를 판매했었습니다.",0,중립
503,503,956686801413988352,kim_edit,"밥먹고기운생기자마자 하는 행동은?

'리그오브레전드'",0,놀람
504,504,1112311290385448960,somial__,@ILOVEYOUTO_0 리그오브레전드리배틀오브그라운드오벌워치사라면사는것글,0,중립
505,505,2831667636,dialogue__bot,어디로 가야하오? - &lt;리그오브레전드&gt; 리신,0,놀람
506,506,394385383,Ruppell0512,"지금 현재 토요일 pc방 알바중...

중딩들 이야기하는거 들어보면 개웃김...

저번주까지만해도 문 전 대통령 욕을 하더니..

이제는 윤 현 대통령을 욕하기 시작...

근데 게임(리그오브레전드)하면서 욕하는데 아무런 맥락이 없는...ㅋㅋ",0,혐오
507,507,2838080821,bot_mint,"[리그오브레전드]

쉬바나-'나는 곧 내 적수의 공포이니라'",0,공포
508,508,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
509,509,2241927704,IDKWID_bot,리그 오브 레전드(LOL) 노답상황 봇입니다.,0,놀람
510,510,1491932662453334017,x_xan_na96,@uuuuchan5 요즘 리그 오브 레전드 보다 발로란트가 더 재미 있어요~!,0,행복
511,511,4280446873,popin_star,@haenydayo ㅡㅡ ㅋㅋㅋ ㅋㅋ ㅋㅋ 하….. 사회생활 리그오브레전드로 배우신듯하네요 ㅋㅋㅋ…,0,행복
512,512,418349965,ranglerffinn,리그오브레전드란게임이 있나봐! 엄마랑같이보는데 우리같은 수인이 있더라구~! 음...이거우리엄마한텐 비밀인데.. 아..아리라는 구미호누나 너무예뻤어 한눈에반해버렸다구..! 헤헤 쑥쓰러운걸~ 꼭비밀로해줘!  #케모노,0,놀람
513,513,4255187000,lol_info_kr,63. 렉사이는 리그오브레전드 최초로 성우가 없는 영웅이며 등장한 공허생명체중 유일한 암컷입니다.,0,중립
514,514,1262289887690022913,vSSy4BbnUyXI2a0,"롤RP대리충전 롤RP대리결제등이 아닙니다. 롤RP선물식입니다. 라구세트 50개 = 66,000원 라구세트 25개 = 33,000원 (RP당 5.3원) 스킨 및 다른것들도 가능합니다. 카톡ID minji2233 언제든 카톡주세요! RP선물 리그오브레전드RP 롤알피선물",0,중립
515,515,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
516,516,1398472655532036098,F3nn3c_F0x,통산1557번째리그오브레전드재설치중,0,중립
517,517,1463671505724837888,_yeon_Ez,"❤️‍🔥 성인여성 김여니 | 리그오브레전드 스팀 등 일상 다분한 계정 | 오후 시간대 출현, 게임은 주말에 출현",0,중립
518,518,4255187000,lol_info_kr,"47. 그라가슴.. 아니 그라가스는 리그오브레전드 최고의 거유 캐릭터입니다.
2위는 우르곳입니다.",0,중립
519,519,2831667636,dialogue__bot,소환사의 협곡에 오신것을 환영합니다. - &lt;리그오브레전드&gt; 첫 시작시 대사,0,행복
520,520,1396067335434162187,Magic___Lamp,"@Busan_Dove 2022 Mid-Season Invitational
리그 오브 레전드 게임대회 ㅋㅋㅋ",0,행복
521,521,2241927704,IDKWID_bot,리그 오브 레전드 (LOL) 노답상황 봇입니다.,0,놀람
522,522,1524981985206120448,ccong_ji,"리그오브레전드 롤 코스옷...제발...구함니다...^^
남캐 아무거나... 여캐는 영꽃 킨드같은 거... 남동생 졸업사진 찍을 거래요... 담주 졸사라 주말내로 배송 가능하신 분... 제발ㅠ^
구매원함... 구매는 가격상관x 대여도 일단 문의 줘보세요 근데 비싸고 깐깐하면 안함",1,혐오
523,523,4255187000,lol_info_kr,"40. 리그오브레전드 프로게이머 중 포지션 변경을 가장 성공적으로 한 게이머는 스코어 고동빈 선수로 알려져 있습니다. 스타테일 시절 탑라이너, KT 원거리 딜러, 현재 KT 정글러등 3 포지션에서 모두 프로급의 경기력을 보여주었습니다.",0,중립
524,524,912860537670660096,MagicPowerjohns,@LeParadissioN 재훈이 리그 오브 레전드에서 못채운 1대1욕구 여기서 다채우네 ㅋㅋㅋㅋ,0,행복
525,525,1430860844,ResoluteSmite,@hgeexl 진짜 리그 오브 레전드네요 ㅋㅋ,0,행복
526,526,1524981985206120448,ccong_ji,"리그오브레전드 롤 코스옷...제발...구함니다...^^
남캐 아무거나... 여캐는 영꽃 킨드같은 거... 남동생 졸업사진 찍을 거래요... 담주 졸사라 주말내로 배송 가능하신 분... 제발ㅠ^
구매원함... 구매는 가격상관x 대여도 일단 문의 줘보세요 근데 비싸고 깐깐하면 안함",1,혐오
527,527,1524981985206120448,ccong_ji,"리그오브레전드 롤 코스옷...제발...구함니다...^^
남캐 아무거나... 여캐는 영꽃 킨드같은 거... 남동생 졸업사진 찍을 거래요... 담주 졸사라 주말내로 배송 가능하신 분... 제발ㅠ^
구매원함... 구매는 가격상관x 대여도 일단 문의 줘보세요 근데 비싸고 깐깐하면 안함",1,혐오
528,528,1262289887690022913,vSSy4BbnUyXI2a0,"롤RP대리충전 롤RP대리결제등이 아닙니다. 롤RP선물식입니다. 라구세트 50개 = 66,000원 라구세트 25개 = 33,000원 (RP당 5.3원) 스킨 및 다른것들도 가능합니다. 카톡ID minji2233 언제든 카톡주세요! RP선물 리그오브레전드RP 롤알피선물",0,중립
529,529,1465583100269047808,COLLEXXofficial,"🎮 DRX by TEB(Twelve Earthly Branch)🎮
DRX는 리그 오브 레전드, 발로란트, 워크래프트3, 철권 선수단을 운영하는 프로게임단입니다.
프로게임단 DRX와 협업하는 NFT 브랜드 TEB(Twelve Earthly Branch)는 KRONOS와도 파트너십을 맺었습니다.",0,중립
530,530,1524981985206120448,ccong_ji,"리그오브레전드 롤 코스옷...제발...구함니다...^^
남캐 아무거나... 여캐는 영꽃 킨드같은 거... 남동생 졸업사진 찍을 거래요... 담주 졸사라 주말내로 배송 가능하신 분... 제발ㅠ^
구매원함... 구매는 가격상관x 대여도 일단 문의 줘보세요 근데 비싸고 깐깐하면 안함",1,혐오
531,531,1522535881759854592,skyjets_,"계속 이런저런 왈가왈부와 함께 혐중의 정서는 날이 갈 수록 거세지지만, 정작 중국 게임사가 자본을 인수한 라이엇게임즈의 &lt;리그 오브 레전드&gt;나 &lt;발로란트&gt;, 또는 그냥 &lt;원신&gt;, &lt;러브 앤 프로듀서&gt;, &lt;앙상블 스타즈!!&gt; 등이 인기를 얻듯. 교류는 그렇게 공식의 틀을 벗어나 이뤄진다.",1,놀람
532,532,1126863096,ducklivingpoint,[리그 오브 레전드] 넌 매드 라이프가 아니다.,0,중립
533,533,1524981985206120448,ccong_ji,"리그오브레전드 롤 코스옷...제발...구함니다...^^
남캐 아무거나... 여캐는 영꽃 킨드같은 거... 남동생 졸업사진 찍을 거래요... 담주 졸사라 주말내로 배송 가능하신 분... 제발ㅠ^
구매원함... 구매는 가격상관x 대여도 일단 문의 줘보세요 근데 비싸고 깐깐하면 안함",1,혐오
534,534,731475397322268672,ccong_ji,"리그오브레전드 롤 코스옷...제발...구함니다...^^
남캐 아무거나... 여캐는 영꽃 킨드같은 거... 남동생 졸업사진 찍을 거래요... 담주 졸사라 주말내로 배송 가능하신 분... 제발ㅠ^
구매원함... 구매는 가격상관x 대여도 일단 문의 줘보세요 근데 비싸고 깐깐하면 안함",0,혐오
535,535,4255187000,lol_info_kr,30. 현재 리그 오브 레전드는 18개의 서버가 존재하며 일본서버가 출시될 경우 19개의 서버가 존재하게 됩니다.,0,중립
536,536,961764954,qnfans,나는 오버워치의 (적어도한국에서의) 성공에는 ogn APEX의 지분이 크다고 생각한다 이스포츠 종주국이라는 말이 괜히 있는게 아닌게 스타크래프트가 그랬고 리그오브레전드가 그랬던 것처럼.. 그리고 APEX는 징짜 재밌는게 각 팀마다 스토리도 있었고..,0,중립
537,537,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
538,538,2241927704,IDKWID_bot,리그 오브 레전드(LOL) 노답상황 봇입니다.,0,놀람
539,539,418349965,ranglerffinn,리그오브레전드란게임이 있나봐! 엄마랑같이보는데 우리같은 수인이 있더라구~! 음...이거우리엄마한텐 비밀인데.. 아..아리라는 구미호누나 너무예뻤어 한눈에반해버렸다구..! 헤헤 쑥쓰러운걸~ 꼭비밀로해줘!  #케모노,0,놀람
540,540,2831667636,dialogue__bot,어디로 가야하오? - &lt;리그오브레전드&gt; 리신,0,놀람
541,541,1082121330789539841,R6s_T3sure,@ezpz99wp 리그 오브 레전드의 조이이신가 보군요 상대를 졸리게 하고 궁으로 깜짝 등장하신...,0,놀람
542,542,1399789284526215169,game_hyeok08,"💧2n살 성인 남성
💧게임 위주 계정이지만 일상트 많아요
💧메인 게임 - 에이펙스 레전드, 리그 오브 레전드
💧서브 게임 - 레인보우 식스 시즈, 오버워치, 리듬 게임
💧직장인이라 게임 하는 시간대는 22:30 ~ 04:00",0,중립
543,543,2838080821,bot_mint,"[리그오브레전드]

제드-보이지 않는 검이 가장 무서운 법이지'
보이지 않는 검이라.",0,공포
544,544,1307111304012857344,GYEOKSU,리그오브레전드는 레전드구나,0,행복
545,545,418349965,ranglerffinn,리그오브레전드란게임이 있나봐! 엄마랑같이보는데 우리같은 수인이 있더라구~! 음...이거우리엄마한텐 비밀인데.. 아..아리라는 구미호누나 너무예뻤어 한눈에반해버렸다구..! 헤헤 쑥쓰러운걸~ 꼭비밀로해줘!  #케모노,0,놀람
546,546,4255187000,lol_info_kr,"4. 리그오브레전드 월드 챔피언쉽 시즌 1의 우승팀은 Fnatic이였습니다.
이후 시즌 2는 타이페이 어새신
시즌 3는 SKT T1 K
시즌 4는 Samsung Galaxy White
시즌 5는 SKT T1 이였습니다.",0,중립
547,547,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
548,548,4255187000,lol_info_kr,3. EU메타가 정착화된것은 리그오브레전드 월드 챔피언쉽 시즌 1 이후였습니다.,0,중립
549,549,1262289887690022913,vSSy4BbnUyXI2a0,"롤RP대리충전 롤RP대리결제등이 아닙니다. 롤RP선물식입니다. 라구세트 50개 = 66,000원 라구세트 25개 = 33,000원 (RP당 5.3원) 스킨 및 다른것들도 가능합니다. 카톡ID minji2233 언제든 카톡주세요! RP선물 리그오브레전드RP 롤알피선물",0,중립
550,550,4255187000,lol_info_kr,"2. 리그 오브 레전드 초창기 챔피언들은 17개로 누누, 라이즈, 마스터 이, 모르가나, 사이온, 소라카, 시비르, 알리스타, 애니, 워윅, 잭스, 케일, 트리스타나, 트위스티드 페이트, 티모, 피들스틱이였습니다.",0,중립
551,551,4255187000,lol_info_kr,1. 리그 오브 레전드는 2009년 10월 27일 처음 출시되었습니다.,0,중립
552,552,1522758342699102208,UJ_ithink,@Yk__Happytree 리그오브레전드,0,놀람
553,553,912860537670660096,MagicPowerjohns,@purko_ 역시 이것이 리그오브레전드짬밥인가....,0,놀람
554,554,1487110770005790720,OneristheONER,@unt_i1_won 그거 트위치에서는 다시보기 지워져서 네이버 나우 깔으셔야해요!! 그래서 들어가시면 리그오브레전드 칸이 있는데 거기 들어가시면 티원 므시 다시보기 영상 다 있어용!!,0,혐오
555,555,1451875838010429451,lullal21,@haexin11111 네이버 나우에서 리그오브레전드치면 나와용!!!,0,놀람
556,556,4255187000,lol_info_kr,"87, 리그오브레전드 월드 챔피언쉽 시즌 4 당시 관람권을 구매한 사람에 한에서 아리 넨드로이드를 판매했었습니다.",0,중립
557,557,2241927704,IDKWID_bot,리그 오브 레전드 (LOL) 노답상황 봇입니다.,0,놀람
558,558,1522758342699102208,UJ_ithink,"정말 뜬근없지만
굉장히 낙천적인거같음 나…
나 개못생겼네 하다가도
나보다 못생긴사람들도 잘살아 하고
누가봐도 개같이 멸망했을때도
아하하 오늘만 사는거 아니지  
하고 걍… 넘기는데
이런 나를 개 미친련으로 만든게임
쿠키런…
앙1스타…
그리고
리그오브레전드",0,슬픔
559,559,1412597440985722886,soyledepp,"반응은 쌍욕을 박는다던지... 너 패작러지 개새끼야? 라던지.. 맵핵러주그셈 뭐... 이런것들.... 인걸 보면 어질어질합니다.. 이 gg문화는 전반적 이스포츠판에도 영향을 끼쳐서, 요새 인기좋은 게임인 리그오브레전드(롤) 등에서도 쓰이고 잇습니당~~ 이상 gg치다 의 어원을 알아보았어용^^",0,혐오
560,560,458160018,Game_bot_,"데마시아!!!!!!!!!!! (가렌, 리그 오브 레전드)",0,행복
561,561,2831667636,dialogue__bot,소환사의 협곡에 오신것을 환영합니다. - &lt;리그오브레전드&gt; 첫 시작시 대사,0,행복
562,562,518337662,Internet_krbot,"LOL : 'Laugh out loud' 의 준말로 ㅋ, (笑) 와 비슷한 의미이다. LOL은 ""ㅋㅋㅋㅋ""처럼 크게 웃을 때 사용하고 lol은 'ㅋ'정도의 의미이다 '리그 오브 레전드' 의 준말로 쓰기도한다 #게임 #용어",0,중립
563,563,2838080821,bot_mint,"[리그오브레전드]

미스포춘-'행운은 멍청이를 싫어하는 법이지'",0,중립
564,564,1361804056239296513,doldol224,"@UmTi0602 리그 오브 레전드를 대표하는 엄지

에비상 화이팅",0,행복
565,565,2241927704,IDKWID_bot,리그 오브 레전드(LOL) 노답상황 봇입니다.,0,놀람
566,566,1490841154874937344,uchyu_s2,"정했다!! ㅎㅎ
서코 (토) - 스파이 패밀리 - 아냐
플엑 (일) - 리그오브레전드 - 그웬 

입니다!!",0,중립
567,567,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
568,568,270311891,0000up,리..갤? 리그오브레전드 갤러리인가요? 우하하~,0,놀람
569,569,4255187000,lol_info_kr,63. 렉사이는 리그오브레전드 최초로 성우가 없는 영웅이며 등장한 공허생명체중 유일한 암컷입니다.,0,중립
570,570,1262289887690022913,vSSy4BbnUyXI2a0,"롤RP대리충전 롤RP대리결제등이 아닙니다. 롤RP선물식입니다. 라구세트 50개 = 66,000원 라구세트 25개 = 33,000원 (RP당 5.3원) 스킨 및 다른것들도 가능합니다. 카톡ID minji2233 언제든 카톡주세요! RP선물 리그오브레전드RP 롤알피선물",0,중립
571,571,418349965,ranglerffinn,리그오브레전드란게임이 있나봐! 엄마랑같이보는데 우리같은 수인이 있더라구~! 음...이거우리엄마한텐 비밀인데.. 아..아리라는 구미호누나 너무예뻤어 한눈에반해버렸다구..! 헤헤 쑥쓰러운걸~ 꼭비밀로해줘!  #케모노,0,놀람
572,572,2838080821,bot_mint,"[리그오브레전드]

쉬바나-'나는 곧 내 적수의 공포이니라'",0,공포
573,573,4255187000,lol_info_kr,"40. 리그오브레전드 프로게이머 중 포지션 변경을 가장 성공적으로 한 게이머는 스코어 고동빈 선수로 알려져 있습니다. 스타테일 시절 탑라이너, KT 원거리 딜러, 현재 KT 정글러등 3 포지션에서 모두 프로급의 경기력을 보여주었습니다.",0,중립
574,574,1262289887690022913,vSSy4BbnUyXI2a0,"롤RP대리충전 롤RP대리결제등이 아닙니다. 롤RP선물식입니다. 라구세트 50개 = 66,000원 라구세트 25개 = 33,000원 (RP당 5.3원) 스킨 및 다른것들도 가능합니다. 카톡ID minji2233 언제든 카톡주세요! RP선물 리그오브레전드RP 롤알피선물",0,중립
575,575,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
576,576,1015590657031733248,CHIJYA,리그오브레전드 전설의시작 왜 넷플에 없음?,0,놀람
577,577,418349965,ranglerffinn,리그오브레전드란게임이 있나봐! 엄마랑같이보는데 우리같은 수인이 있더라구~! 음...이거우리엄마한텐 비밀인데.. 아..아리라는 구미호누나 너무예뻤어 한눈에반해버렸다구..! 헤헤 쑥쓰러운걸~ 꼭비밀로해줘!  #케모노,0,놀람
578,578,4255187000,lol_info_kr,30. 현재 리그 오브 레전드는 18개의 서버가 존재하며 일본서버가 출시될 경우 19개의 서버가 존재하게 됩니다.,0,중립
579,579,3053039347,svbullet_,근데 헤나는 왜케 리그오브레전드 바로가기 아이콘이 많아요? 다 다른 게임임?...,0,놀람
580,580,1461746485331116041,photoshinsoo,@cos_Yh 리그오브레전드 조이.... 어떠신지요..!,0,행복
581,581,1494554845432672259,QStar3020,@manmulsaeuu 롤이 리그오브레전드자냐,0,혐오
582,582,1415337508125085699,manmulsaeuu,"왜 하필 E스포츠 종목이 리그오브레전드 냐고
나는 롤하고 듀얼뿐인데",0,중립
583,583,1181568063734460417,1M_flaWLEsS_,"@cos__mike 
미케님은 리그오브레전드의 케인 잘 어울리실 것 같아요🌟",0,행복
584,584,1181568063734460417,1M_flaWLEsS_,"@hjm4606 
꿀쨈님은 리그오브레전드의 그레이브즈나 가렌처럼 든든한 챔피언들이욥❕",0,행복
585,585,1181568063734460417,1M_flaWLEsS_,"@plantflower_cos 
초화님은 리그오브레전드에 릴리아 추천드려욧🌸🌸🥰",0,중립
586,586,2241927704,IDKWID_bot,리그 오브 레전드 (LOL) 노답상황 봇입니다.,0,놀람
587,587,1309079841447305223,Acrobat_777,"@lullu1204 리그 오브 레전드의 룰루라는 캐릭터랑 겹쳐보입니다..
???:후헤헤ㅔ헿헤ㅔ☆",0,놀람
588,588,2831667636,dialogue__bot,소환사의 협곡에 오신것을 환영합니다. - &lt;리그오브레전드&gt; 첫 시작시 대사,0,행복
589,589,1401896081231806476,DOROMI22,뭔가 그려야 하는걸 인지하고 있음에도 펜을 안 잡고 키보드만 두들기는 내 인생 리그 오브 레전드,0,혐오
590,590,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
591,591,1526820303187300355,caramell119,"리그오브레전드 MSI 럼블스테이지 화요일자 S석 티켓 1장 양도받으실 분 계신가요? 당연히 원가 양도구요,,
사정상 못갈 것 같아서ㅠㅠ 취소하기전에 혹시나 트윗 올려봅니다😂😂",1,공포
592,592,418349965,ranglerffinn,리그오브레전드란게임이 있나봐! 엄마랑같이보는데 우리같은 수인이 있더라구~! 음...이거우리엄마한텐 비밀인데.. 아..아리라는 구미호누나 너무예뻤어 한눈에반해버렸다구..! 헤헤 쑥쓰러운걸~ 꼭비밀로해줘!  #케모노,0,놀람
593,593,508444678,caramell119,"리그오브레전드 MSI 럼블스테이지 화요일자 S석 티켓 1장 양도받으실 분 계신가요? 당연히 원가 양도구요,,
사정상 못갈 것 같아서ㅠㅠ 취소하기전에 혹시나 트윗 올려봅니다😂😂",0,공포
594,594,1262289887690022913,vSSy4BbnUyXI2a0,"롤RP대리충전 롤RP대리결제등이 아닙니다. 롤RP선물식입니다. 라구세트 50개 = 66,000원 라구세트 25개 = 33,000원 (RP당 5.3원) 스킨 및 다른것들도 가능합니다. 카톡ID minji2233 언제든 카톡주세요! RP선물 리그오브레전드RP 롤알피선물",0,중립
595,595,4255187000,lol_info_kr,"4. 리그오브레전드 월드 챔피언쉽 시즌 1의 우승팀은 Fnatic이였습니다.
이후 시즌 2는 타이페이 어새신
시즌 3는 SKT T1 K
시즌 4는 Samsung Galaxy White
시즌 5는 SKT T1 이였습니다.",0,중립
596,596,4255187000,lol_info_kr,3. EU메타가 정착화된것은 리그오브레전드 월드 챔피언쉽 시즌 1 이후였습니다.,0,중립
597,597,4255187000,lol_info_kr,"2. 리그 오브 레전드 초창기 챔피언들은 17개로 누누, 라이즈, 마스터 이, 모르가나, 사이온, 소라카, 시비르, 알리스타, 애니, 워윅, 잭스, 케일, 트리스타나, 트위스티드 페이트, 티모, 피들스틱이였습니다.",0,중립
598,598,4255187000,lol_info_kr,1. 리그 오브 레전드는 2009년 10월 27일 처음 출시되었습니다.,0,중립
599,599,2241927704,IDKWID_bot,리그 오브 레전드(LOL) 노답상황 봇입니다.,0,놀람
600,600,4255187000,lol_info_kr,"87, 리그오브레전드 월드 챔피언쉽 시즌 4 당시 관람권을 구매한 사람에 한에서 아리 넨드로이드를 판매했었습니다.",0,중립
601,601,917681493391978496,dnjswklove,우리회사 리그오브레전드 모니터링 업무 채용떴음 조건이 많이 까다롭긴한데 하고싶은사람 있으면 면접 잡아주고싶네ㅋㅋㅋㅋ,0,행복
602,602,728649515297689600,LAMBDA_P,@stohillo 이거 그 리그오브레전드 그건가,0,놀람
603,603,1491367204902027265,lovevol79,리그 오브 레전드 와일드리프트 할때에도 아이템 살 타이밍 놓칠때가 있고.... 요즘 msi 경기 시간 까먹을때도 있고....뭔가 그 동안 줃곧 못느꼈던 휴우증 온 거 같은 느낌이랄까....,0,공포
604,604,1525673550626947072,babebabysaucy,"계획변경plan B로가겠삼 ㅎㅎ 선풍기들고나가서(가정용) 바람나가는쪽이 위를향하게 쥔다음 내려오는빗방울들을 튕겨내는거임 오버워치의 겐지, 리그 오브 레전드의 야스오, 에이펙스 레전드의 왓슨처럼말이지ㅋ항상 끊임없이 생각하는것을 멈추지 않으면 언젠가 기회는 온다..",0,중립
605,605,2831667636,dialogue__bot,어디로 가야하오? - &lt;리그오브레전드&gt; 리신,0,놀람
606,606,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
607,607,518337662,Internet_krbot,"롤독 : 리그오브레전드와 개독의 합성어, 타 게임을 까며 오로지 리그오브레전드만을 찬양하는 사람들을 일컫는다. #용어 #롤",0,혐오
608,608,2838080821,bot_mint,"[리그오브레전드]

아리-'우리 같이 홀려볼까요'",0,행복
609,609,1520582656294981632,hyeon18914794,우리학교 리그오브레전드 토너먼트함아ㅜㅋㅋ 레전드황당함,0,놀람
610,610,1489502893883686914,IronRevenant224,"쇼미더 리그오브레전드
ㅋㅋㅋㅋㅋㅋ 
랩 잘하는게 미치겠어요,,, 어쩜 잘하는게 이렇게 많아 여보(,,",0,슬픔
611,611,1262289887690022913,vSSy4BbnUyXI2a0,"롤RP대리충전 롤RP대리결제등이 아닙니다. 롤RP선물식입니다. 라구세트 50개 = 66,000원 라구세트 25개 = 33,000원 (RP당 5.3원) 스킨 및 다른것들도 가능합니다. 카톡ID minji2233 언제든 카톡주세요! RP선물 리그오브레전드RP 롤알피선물",0,중립
612,612,4255187000,lol_info_kr,63. 렉사이는 리그오브레전드 최초로 성우가 없는 영웅이며 등장한 공허생명체중 유일한 암컷입니다.,0,중립
613,613,215111653,cleanloveliver,리그오브레전드 3/5,0,놀람
614,614,1518832744583041024,heouhyeon2,@uchyu_s2 리그오브레전드의 그웬이네요 가위가 장난아니게 보여요!,0,놀람
615,615,1526532134239776768,Hawool_99,"리그오브레전드 롤 라칸(아무스킨이나) 코스프레 의상 구합니다~~!!! 

+같은 스킨의 자야도 대여 희망합니당^.^",1,중립
